Column1,Column2,Column3,Column4,Column5,Column6
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,parpatakah,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,pippapada,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,scanganam-pulli,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,thella nela vaemu,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,verri nelavaemu,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,verrinelavemu,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,wal koththamalli,common
wcs138449,Rubiaceae,Oldenlandia herbacea var. herbacea,,nankanam pul,common
wcs138508,Rubiaceae,Oldenlandia lancifolia,(Schumach.) DC.,ahibitsika,common
wcs138508,Rubiaceae,Oldenlandia lancifolia,(Schumach.) DC.,akalambohitra,common
wcs138508,Rubiaceae,Oldenlandia lancifolia,(Schumach.) DC.,kiamalomato,common
wcs138508,Rubiaceae,Oldenlandia lancifolia,(Schumach.) DC.,tamborombahiry,common
wcs138680,Rubiaceae,Oldenlandia pumila,(L.f.) DC.,wel kawdudala,common
wcs138680,Rubiaceae,Oldenlandia pumila,(L.f.) DC.,වැල් කවුඩුදල,common
wcs138797,Rubiaceae,Oldenlandia stricta,L.,mudu bamithiriya,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,cayam,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,cayaver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chaaya vaeru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chaaya veru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chay-beru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chay root,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chay-ver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,cherivelu,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,cheriveru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chiri vaeru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chiriveru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chiri veru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chiruveru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chiru veru,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,chirval,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,ciruver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,emboorel,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,imbooral,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,imbural,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,imbura-ver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,impura,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,impural,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,impuraver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,impuril,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,inbooral,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,indian madder,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,inpura,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,inpuracceti,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,inpural,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,inpuraver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,iramecuramver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,iramecuvaraver,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,lnbural,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,mancitti,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,mantirusti,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,rajana,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,saummal,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,saya,common
wcs138847,Rubiaceae,Oldenlandia umbellata,L.,shiru-ver,common
wcs138867,Rubiaceae,Oldenlandia viscida,(Bedd.) Kuntze,aathusirukaanjanpatchilai,common
wcs140365,Rubiaceae,Ophiorrhiza fasciculata,D.Don,gardaino,common
wcs140365,Rubiaceae,Ophiorrhiza fasciculata,D.Don,mongoose plant,common
wcs140365,Rubiaceae,Ophiorrhiza fasciculata,D.Don,yagon,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,aravakkiriti,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,aravakkiritippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,avilpori,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,avilpuri,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,bhiyangakshi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,bili garuda paathaala,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cadachi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,caka,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cakar,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cakati,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cannakarai,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cannakaram pattai,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,caramankam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,carpanayakacceti,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,carpanayakam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,carparaci,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cataiccipuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cataippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cayalavam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cemperikam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cemperikamuli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,chhatrika,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,citakentika,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cittika,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cittikappuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cornakam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cornakappuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,cukali,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,dathketiya,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,gandali,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,gandhanakuli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,garuda paathaala,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,garudapatala,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,garuda patala,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,garudaputa,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,iracakiri,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,iracakirippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,karuncataicci,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,keerippundu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,keerip-pundu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiricceti,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiric ceti,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kirippundu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kirippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiri-p-puntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kirippurandan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kirippurantan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiripputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiripurandan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiri-purandan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,kiripurantan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,matavaniram,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,mungasee gida,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,mungasi gida,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,mungusavela,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,mungusee gida,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nadikalapaka,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nagasugandha,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nagvelli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakarutappuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakarutapputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakulapputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakuleshtha,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakuli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nakulipputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,naranki,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,nava,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,paathaala garuda,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pampukkolli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pampukolli,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pampukollippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalabhedi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalagaruda,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patala garuda,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalagarude,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalakarati,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalakarutan,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,patalbhedi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,perunkirippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,perunkiripputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pilukam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pucakam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,pucakapputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,rasna,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sadaichi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarahati,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sa rba ksi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarhati,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpaakshi chettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpaari,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpaari chettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpakshi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpakshi-chettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpaksi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpalocana,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpari,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpashi-chettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpasicettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sarpshe chettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,sugandha,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,surasa,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,surpashechettu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,suvaha,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tirkkapi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tirkkapipputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tiruvilai,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tiruvilaipputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tutayi,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,tutayippuntu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,varapatchilai,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,vatacani,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,vatacanipputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,vipanam,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,vipanapputu,common
wcs140493,Rubiaceae,Ophiorrhiza mungos,L.,wal ekaveriya,common
wcs145468,Rubiaceae,Paederia foetida,L.,akai nangthu,common
wcs145468,Rubiaceae,Paederia foetida,L.,apasu madu,common
wcs145468,Rubiaceae,Paederia foetida,L.,aprasarini,common
wcs145468,Rubiaceae,Paederia foetida,L.,bakuchi,common
wcs145468,Rubiaceae,Paederia foetida,L.,bala,common
wcs145468,Rubiaceae,Paederia foetida,L.,balya,common
wcs145468,Rubiaceae,Paederia foetida,L.,bhadrabala,common
wcs145468,Rubiaceae,Paederia foetida,L.,bhadraparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,bhedilata,common
wcs145468,Rubiaceae,Paederia foetida,L.,biri,common
wcs145468,Rubiaceae,Paederia foetida,L.,candravalli,common
wcs145468,Rubiaceae,Paederia foetida,L.,cankai-p-pinari,common
wcs145468,Rubiaceae,Paederia foetida,L.,caruparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,chandbaela,common
wcs145468,Rubiaceae,Paederia foetida,L.,chandbeli,common
wcs145468,Rubiaceae,Paederia foetida,L.,chandraparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,chandravalli,common
wcs145468,Rubiaceae,Paederia foetida,L.,chandvela,common
wcs145468,Rubiaceae,Paederia foetida,L.,charuparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,chinese fever vine,common
wcs145468,Rubiaceae,Paederia foetida,L.,chinese moon-creeper,common
wcs145468,Rubiaceae,Paederia foetida,L.,gabbu balli,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandaprasharini,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandhabhadra,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandhali,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandhapatra,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandha prasarini,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandha-prasarini,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandholi,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandhputigandha,common
wcs145468,Rubiaceae,Paederia foetida,L.,gandhya,common
wcs145468,Rubiaceae,Paederia foetida,L.,gombheyamagaruchettu,common
wcs145468,Rubiaceae,Paederia foetida,L.,gonthemogaru,common
wcs145468,Rubiaceae,Paederia foetida,L.,gonthe mogaru chettu,common
wcs145468,Rubiaceae,Paederia foetida,L.,gontima goru-teega,common
wcs145468,Rubiaceae,Paederia foetida,L.,gundali,common
wcs145468,Rubiaceae,Paederia foetida,L.,gundhabhaduli,common
wcs145468,Rubiaceae,Paederia foetida,L.,haranvel,common
wcs145468,Rubiaceae,Paederia foetida,L.,hesaraane,common
wcs145468,Rubiaceae,Paederia foetida,L.,hesarane,common
wcs145468,Rubiaceae,Paederia foetida,L.,hesarani,common
wcs145468,Rubiaceae,Paederia foetida,L.,hiranbael,common
wcs145468,Rubiaceae,Paederia foetida,L.,hiranvel,common
wcs145468,Rubiaceae,Paederia foetida,L.,hiranwel,common
wcs145468,Rubiaceae,Paederia foetida,L.,jishiteng,common
wcs145468,Rubiaceae,Paederia foetida,L.,katambhara,common
wcs145468,Rubiaceae,Paederia foetida,L.,khip,common
wcs145468,Rubiaceae,Paederia foetida,L.,king's tonic,common
wcs145468,Rubiaceae,Paederia foetida,L.,kutumbhare,common
wcs145468,Rubiaceae,Paederia foetida,L.,laingomaimbo,common
wcs145468,Rubiaceae,Paederia foetida,L.,lengomena,common
wcs145468,Rubiaceae,Paederia foetida,L.,lepcha,common
wcs145468,Rubiaceae,Paederia foetida,L.,liane caca,common
wcs145468,Rubiaceae,Paederia foetida,L.,liane lingue,common
wcs145468,Rubiaceae,Paederia foetida,L.,lingue,common
wcs145468,Rubiaceae,Paederia foetida,L.,mudiyar kundal,common
wcs145468,Rubiaceae,Paederia foetida,L.,muthiar koonthal,common
wcs145468,Rubiaceae,Paederia foetida,L.,padri gota,common
wcs145468,Rubiaceae,Paederia foetida,L.,padri lata,common
wcs145468,Rubiaceae,Paederia foetida,L.,paritaro,common
wcs145468,Rubiaceae,Paederia foetida,L.,penarisangai,common
wcs145468,Rubiaceae,Paederia foetida,L.,pichulati-elai,common
wcs145468,Rubiaceae,Paederia foetida,L.,prabala,common
wcs145468,Rubiaceae,Paederia foetida,L.,prabhadra,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasaarani,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasara,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasaran,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasarani,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasāraṇī,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasarini,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasarini bail,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasarinijati,common
wcs145468,Rubiaceae,Paederia foetida,L.,prasāriṇī (whole plant),common
wcs145468,Rubiaceae,Paederia foetida,L.,pratanika,common
wcs145468,Rubiaceae,Paederia foetida,L.,pratanini,common
wcs145468,Rubiaceae,Paederia foetida,L.,rajabala,common
wcs145468,Rubiaceae,Paederia foetida,L.,rajaparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,rikang angthu,common
wcs145468,Rubiaceae,Paederia foetida,L.,rikang nengtho,common
wcs145468,Rubiaceae,Paederia foetida,L.,sabiralachettu,common
wcs145468,Rubiaceae,Paederia foetida,L.,sara,common
wcs145468,Rubiaceae,Paederia foetida,L.,sarana,common
wcs145468,Rubiaceae,Paederia foetida,L.,sarani,common
wcs145468,Rubiaceae,Paederia foetida,L.,sāraṇī,common
wcs145468,Rubiaceae,Paederia foetida,L.,saruparni,common
wcs145468,Rubiaceae,Paederia foetida,L.,saviraela chettu,common
wcs145468,Rubiaceae,Paederia foetida,L.,savirela,common
wcs145468,Rubiaceae,Paederia foetida,L.,sharana,common
wcs145468,Rubiaceae,Paederia foetida,L.,sharani,common
wcs145468,Rubiaceae,Paederia foetida,L.,skunkvine,common
wcs145468,Rubiaceae,Paederia foetida,L.,skunk vine,common
wcs145468,Rubiaceae,Paederia foetida,L.,somaraji,common
wcs145468,Rubiaceae,Paederia foetida,L.,so-maraji,common
wcs145468,Rubiaceae,Paederia foetida,L.,somraj,common
wcs145468,Rubiaceae,Paederia foetida,L.,somraji,common
wcs145468,Rubiaceae,Paederia foetida,L.,stinking opalberry,common
wcs145468,Rubiaceae,Paederia foetida,L.,stinkvine,common
wcs145468,Rubiaceae,Paederia foetida,L.,suprarasa,common
wcs145468,Rubiaceae,Paederia foetida,L.,suprasara,common
wcs145468,Rubiaceae,Paederia foetida,L.,talanili,common
wcs145468,Rubiaceae,Paederia foetida,L.,tala nili,common
wcs145468,Rubiaceae,Paederia foetida,L.,tapinrimin,common
wcs145468,Rubiaceae,Paederia foetida,L.,wiàng hài tù ,common
wcs145468,Rubiaceae,Paederia foetida,L.,আকাই নাঙঠু,common
wcs145468,Rubiaceae,Paederia foetida,L.,ৰিকাং আঙঠু,common
wcs145468,Rubiaceae,Paederia foetida,L.,ৰিকাং নেঙঠো,common
wcs145468,Rubiaceae,Paederia foetida,L.,ආපසු මදු,common
wcs145468,Rubiaceae,Paederia foetida,L.,ප්‍රසාරිණී,common
wcs145468,Rubiaceae,Paederia foetida,L.,鸡矢藤,common
wcs145488,Rubiaceae,Paederia majungensis,Homolle ex Puff,laingomantsina,common
wcs145488,Rubiaceae,Paederia majungensis,Homolle ex Puff,laingovahira,common
wcs145488,Rubiaceae,Paederia majungensis,Homolle ex Puff,lengo,common
wcs145488,Rubiaceae,Paederia majungensis,Homolle ex Puff,taimboro,common
wcs145488,Rubiaceae,Paederia majungensis,Homolle ex Puff,vahimantsina,common
wcs466193,Rubiaceae,Palicourea acuminata,(Benth.) Borhidi,"ipecacuana, raíz y rizoma",common
wcs519903,Rubiaceae,Palicourea alba,(Aubl.) Delprete & J.H.Kirkbr.,ahete hanakï,common
wcs522899,Rubiaceae,Palicourea bracteocardia,(DC.) Delprete & J.H.Kirkbr.,mata-rato,common
wcs466529,Rubiaceae,Palicourea elata,(Sw.) Borhidi,red scholars,common
wcs146147,Rubiaceae,Palicourea luteonivea,C.M.Taylor,caf´e de monte,common
wcs146266,Rubiaceae,Palicourea rigida,Kunth,doradão,common
wcs146266,Rubiaceae,Palicourea rigida,Kunth,douradão,common
wcs146266,Rubiaceae,Palicourea rigida,Kunth,tratraye,common
wcs146306,Rubiaceae,Palicourea subalatoides,C.M.Taylor,caf´e de monte,common
wcs466178,Rubiaceae,Palicourea tomentosa,(Aubl.) Borhidi,sore mouth bush,common
wcs147470,Rubiaceae,Paragenipa lancifolia,(Bojer ex Baker) Tirveng. & Robbr.,café marron grandes feuilles,common
wcs147470,Rubiaceae,Paragenipa lancifolia,(Bojer ex Baker) Tirveng. & Robbr.,kafe maron gro fey,common
wcs148148,Rubiaceae,Pauridiantha paucinervis,(Hiern) Bremek.,tamirova,common
wcs148308,Rubiaceae,Pavetta blanda,Bremek.,kaattuvellaipoopatchilai,common
wcs148420,Rubiaceae,Pavetta crassicaulis,Bremek.,asaval,common
wcs148538,Rubiaceae,Pavetta hispidula,Wight & Arn.,kaatunaaripatchilai,common
wcs148562,Rubiaceae,Pavetta indica,L.,adavarai,common
wcs148562,Rubiaceae,Pavetta indica,L.,adayaara,common
wcs148562,Rubiaceae,Pavetta indica,L.,adayala,common
wcs148562,Rubiaceae,Pavetta indica,L.,angari,common
wcs148562,Rubiaceae,Pavetta indica,L.,araniya,common
wcs148562,Rubiaceae,Pavetta indica,L.,canni,common
wcs148562,Rubiaceae,Pavetta indica,L.,carnicara,common
wcs148562,Rubiaceae,Pavetta indica,L.,chitamitake,common
wcs148562,Rubiaceae,Pavetta indica,L.,chitamitla,common
wcs148562,Rubiaceae,Pavetta indica,L.,chitamutakalu,common
wcs148562,Rubiaceae,Pavetta indica,L.,chitmitki,common
wcs148562,Rubiaceae,Pavetta indica,L.,cukkanaiccattakki,common
wcs148562,Rubiaceae,Pavetta indica,L.,duyipaapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,duyipapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,haavumekke gida,common
wcs148562,Rubiaceae,Pavetta indica,L.,indian pavetta,common
wcs148562,Rubiaceae,Pavetta indica,L.,intirepam,common
wcs148562,Rubiaceae,Pavetta indica,L.,intireyam,common
wcs148562,Rubiaceae,Pavetta indica,L.,kakachedi,common
wcs148562,Rubiaceae,Pavetta indica,L.,kakra,common
wcs148562,Rubiaceae,Pavetta indica,L.,kankra,common
wcs148562,Rubiaceae,Pavetta indica,L.,kapamakarri,common
wcs148562,Rubiaceae,Pavetta indica,L.,karanai,common
wcs148562,Rubiaceae,Pavetta indica,L.,karanaippavattai,common
wcs148562,Rubiaceae,Pavetta indica,L.,karnikara,common
wcs148562,Rubiaceae,Pavetta indica,L.,kathachampa,common
wcs148562,Rubiaceae,Pavetta indica,L.,kattukkaranai,common
wcs148562,Rubiaceae,Pavetta indica,L.,kondapaapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,kondapapari,common
wcs148562,Rubiaceae,Pavetta indica,L.,kondapapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,kondapipidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,kuttuppukiyacceti,common
wcs148562,Rubiaceae,Pavetta indica,L.,kuttuppukiyam,common
wcs148562,Rubiaceae,Pavetta indica,L.,lakkapaapidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,lakkapapidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,makatosanikki,common
wcs148562,Rubiaceae,Pavetta indica,L.,malleamothe,common
wcs148562,Rubiaceae,Pavetta indica,L.,malleamothi,common
wcs148562,Rubiaceae,Pavetta indica,L.,mallikamuti,common
wcs148562,Rubiaceae,Pavetta indica,L.,manchipaapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,manchipapidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,mancipapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,manjipapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,mantattaiyarukki,common
wcs148562,Rubiaceae,Pavetta indica,L.,naama paapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,nallapaapidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,nallapapidi,common
wcs148562,Rubiaceae,Pavetta indica,L.,namapapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,nampapoota,common
wcs148562,Rubiaceae,Pavetta indica,L.,narakonda,common
wcs148562,Rubiaceae,Pavetta indica,L.,nattalaicceti,common
wcs148562,Rubiaceae,Pavetta indica,L.,nattalaivairavan,common
wcs148562,Rubiaceae,Pavetta indica,L.,nattali,common
wcs148562,Rubiaceae,Pavetta indica,L.,nidle,common
wcs148562,Rubiaceae,Pavetta indica,L.,nitale,common
wcs148562,Rubiaceae,Pavetta indica,L.,nitile,common
wcs148562,Rubiaceae,Pavetta indica,L.,noonepaapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,noonipapoota,common
wcs148562,Rubiaceae,Pavetta indica,L.,nunepapata,common
wcs148562,Rubiaceae,Pavetta indica,L.,paapata kommi,common
wcs148562,Rubiaceae,Pavetta indica,L.,paapate,common
wcs148562,Rubiaceae,Pavetta indica,L.,paavatle gida,common
wcs148562,Rubiaceae,Pavetta indica,L.,padera,common
wcs148562,Rubiaceae,Pavetta indica,L.,panaviruttam,common
