org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO15200	Helichrysum diosmifolium	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59430	Helichrysum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO15294	Magnolia salicifolia	Species	3411	n.a.	n.a.	3411	Magnolia salicifolia	3402	Magnolia	3401	Magnoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO1252	Aglaia grandis	Species	306506	n.a.	n.a.	306506	Aglaia grandis	201006	Aglaia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO21731	Acanthella cavernosa	Species	85798	n.a.	n.a.	85798	Acanthella cavernosa	85782	Acanthella	45118	Axinellidae	33208	Metazoa	2759	Eukaryota
NPO17667	Varthemia iphionoides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	557714	Varthemia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO31557	Officinal magnolia	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO20984	Glycyrrhiza echinata	Species	46348	n.a.	n.a.	46348	Glycyrrhiza echinata	46347	Glycyrrhiza	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO41842	A new engineered strain of Escherichia coli [kivD adh2]	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO28092	Xyris pterygoblephara	Species	n.a.	n.a.	n.a.	n.a.	n.a.	75440	Xyris	75435	Xyridaceae	33090	Viridiplantae	2759	Eukaryota
NPO9798	Paeonia lactiflora	Species	35924	n.a.	n.a.	35924	Paeonia lactiflora	13625	Paeonia	24943	Paeoniaceae	33090	Viridiplantae	2759	Eukaryota
NPO19116	Lachnum papyraceum	Species	397620	n.a.	n.a.	397620	Lachnum papyraceum	47817	Lachnum	47743	Hyaloscyphaceae	4751	Fungi	2759	Eukaryota
NPO33381	terminalia bellerica	Species	n.a.	n.a.		n.a.	n.a.	39992	Terminalia	3954	Combretaceae	33090	Viridiplantae	2759	Eukaryota
NPO16836	Polyporus picipes	Species	n.a.	n.a.	n.a.	n.a.	n.a.	5637	Polyporus	5317	Polyporaceae	4751	Fungi	2759	Eukaryota
NPO16507	Carpesium lipskyi	Species	1898829	n.a.	n.a.	1898829	Carpesium lipskyi	119171	Carpesium	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO630	Piptothrix sinaloae	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO24219	Erylus nobilis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Erylus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO6160	Vaccinium oxycoccos	Species	516948	n.a.	n.a.	516948	Vaccinium oxycoccos	13749	Vaccinium	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO17280	Onopordum illyricum	Species	297478	n.a.	n.a.	297478	Onopordum illyricum	92914	Onopordum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO15438	Stemona parviflora	Species	339780	n.a.	n.a.	339780	Stemona parviflora	85281	Stemona	49662	Stemonaceae	33090	Viridiplantae	2759	Eukaryota
NPO28534	Athrixia elata	Species	988334	n.a.	n.a.	988334	Athrixia elata	112340	Athrixia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1756	Cremastra appendiculata	Species	459596	n.a.	n.a.	459596	Cremastra appendiculata	459595	Cremastra	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO9093	Selenastrum capricornutum	Species	118073	n.a.	n.a.	118073	Selenastrum capricornutum	39954	Selenastrum	35466	Selenastraceae	33090	Viridiplantae	2759	Eukaryota
NPO8927	Poria selecta	Species	n.a.	n.a.	n.a.	n.a.	n.a.	87367	Poria	7080	Coccinellidae	33208	Metazoa	2759	Eukaryota
NPO25638	Myrianthus arboreus	Species	1781621	n.a.	n.a.	1781621	Myrianthus arboreus	1220083	Myrianthus	3499	Urticaceae	33090	Viridiplantae	2759	Eukaryota
NPO78	Rhizoma homalomenae occultae	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO15684	Cochliobolus heterostrophus	Species	5016	n.a.	n.a.	5016	Bipolaris maydis	33194	Bipolaris	28556	Pleosporaceae	4751	Fungi	2759	Eukaryota
NPO30120	Chenopodium championll	Species	n.a.	n.a.	n.a.	n.a.	chenopodium championll 	3558	Chenopodium	1804623	Chenopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO11944	Incarvillea sinensis	Species	291312	n.a.	n.a.	291312	Incarvillea sinensis	200485	Incarvillea	24079	Bignoniaceae	33090	Viridiplantae	2759	Eukaryota
NPO6160	Vaccinium oxycoccos	Species	516948	n.a.	n.a.	516948	Vaccinium oxycoccos	13749	Vaccinium	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO12725	Streptomyces avellaneus	Species	68178	n.a.	n.a.	68178	Streptomyces avellaneus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO10731	Delphinium trifoliolatum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	46246	Delphinium	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO23983	Siphonoglossa buchii	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO9263	Brachystola magna	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO4101	Erica vagans	Species	270446	n.a.	n.a.	270446	Erica vagans	13509	Erica	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO1613	Cuscuta chinensis	Species	267557	n.a.	n.a.	267557	Cuscuta chinensis	4128	Cuscuta	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO8614	Cinchona succirubra	Species	n.a.	n.a.	n.a.	n.a.	n.a.	43462	Cinchona	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO28201	Buxus malaiana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4001	Buxus	4000	Buxaceae	33090	Viridiplantae	2759	Eukaryota
NPO26592	Isaria cretacea	Species	n.a.	n.a.	n.a.	n.a.	n.a.	72232	Isaria	474943	Cordycipitaceae	4751	Fungi	2759	Eukaryota
NPO4318	Aspergillus cristatus	Species	573508	n.a.	n.a.	573508	Aspergillus cristatus	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO17266	Hedychium yunnanense	Species	110740	n.a.	n.a.	110740	Hedychium yunnanense	4645	Hedychium	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO4890	Streptomyces rimosus	Species	1927	n.a.	n.a.	1927	Streptomyces rimosus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO2849	Almeidea guyanensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1654677	Almeidea	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO41201	Engineered Escherichia coli strain	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO20415	Pannaria elatior	Species	n.a.	n.a.	n.a.	n.a.	n.a.	191108	Pannaria	176448	Pannariaceae	4751	Fungi	2759	Eukaryota
NPO16603	Mundulea sericea	Species	54460	n.a.	n.a.	54460	Mundulea sericea	54459	Mundulea	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO21947	Cyttaria harioti	Species	n.a.	n.a.	n.a.	n.a.	n.a.	47164	Cyttaria	47163	Cyttariaceae	4751	Fungi	2759	Eukaryota
NPO12472	Buddleja davidii	Species	28540	n.a.	n.a.	28540	Buddleja davidii	26473	Buddleja	4149	Scrophulariaceae	33090	Viridiplantae	2759	Eukaryota
NPO12046	Peucedanum longifolium	Species	n.a.	n.a.	n.a.	n.a.	n.a.	49562	Peucedanum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO26186	Stereocaulon leprocauloides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	50938	Stereocaulon	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO16670	Centaurea sclerolepis	Species	363450	n.a.	n.a.	363450	Centaurea sclerolepis	41503	Centaurea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO17816	Parmelia latissima	Species	n.a.	n.a.	n.a.	n.a.	n.a.	87260	Parmelia	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO6507	Pecten islandicus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	6578	Pecten	6566	Pectinidae	33208	Metazoa	2759	Eukaryota
NPO3009	Rosa sp.	Species	36598	n.a.	n.a.	36598	Rosa sp.	3764	Rosa	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO14719	Tephrosia noctiflora	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1368159	Tephrosia	82593	Geometridae	33208	Metazoa	2759	Eukaryota
NPO40752	Marine cyanobacterium (Unclassified)	Species	n.a.	n.a.	n.a.	n.a.	n.a.	102234	Cyanobacterium	2815910	n.a.		n.a.	2	Bacteria
NPO32512	polyalthia cerasoides	Species	n.a.	n.a.		n.a.	n.a.	105756	Polyalthia	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO28372.2	Corydalis pallida var. tennis	Varieties	n.a.	n.a.	corydalis pallida var. tennis	n.a.	corydalis pallida 	3463	Corydalis	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO6742	Knema elegans	Species	1679394	n.a.	n.a.	1679394	Knema elegans	13582	Knema	22274	Myristicaceae	33090	Viridiplantae	2759	Eukaryota
NPO3736	Scrophularia koelzii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	39249	Scrophularia	4149	Scrophulariaceae	33090	Viridiplantae	2759	Eukaryota
NPO24974	Zingiber montanum	Species	336856	n.a.	n.a.	336856	Zingiber montanum	4650	Zingiber	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO3655	Limnodynastes dumerilii	Species	104065	n.a.	n.a.	104065	Limnodynastes dumerilii	30361	Limnodynastes	8365	Myobatrachidae	33208	Metazoa	2759	Eukaryota
NPO19342	Bryocladia cuspidata	Species	159596	n.a.	n.a.	159596	Bryocladia cuspidata	159595	Bryocladia	2803	Rhodomelaceae	n.a.	n.a.	2759	Eukaryota
NPO18065	Siparuna gilgiana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	63803	Siparuna	104773	Siparunaceae	33090	Viridiplantae	2759	Eukaryota
NPO20479	Stemona burkillii	Species	492014	n.a.	n.a.	492014	Stemona burkillii	85281	Stemona	49662	Stemonaceae	33090	Viridiplantae	2759	Eukaryota
NPO25242	Linum leonii	Species	794874	n.a.	n.a.	794874	Linum leonii	4005	Linum	4004	Linaceae	33090	Viridiplantae	2759	Eukaryota
NPO26351	Agastache rugosa	Species	39271	n.a.	n.a.	39271	Agastache rugosa	39130	Agastache	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO33633	Streptomyces sp. isolate B8652 BCC 5149	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1883	Streptomyces	2062	Streptomycetaceae	n.a.		2	Bacteria
NPO20907	Costus afer	Species	328752	n.a.	n.a.	328752	Costus afer	4631	Costus	4630	Costaceae	33090	Viridiplantae	2759	Eukaryota
NPO21594	Sporobolus cynosuroides	Species	180097	n.a.	n.a.	180097	Sporobolus cynosuroides	38730	Sporobolus	4479	Poaceae	33090	Viridiplantae	2759	Eukaryota
NPO15393	Eucalyptus flocktoniae	Species	1711301	n.a.	n.a.	1711301	Eucalyptus flocktoniae	3932	Eucalyptus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO24837	Radix glycyrrhizae uralensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	55689	Radix	6521	Lymnaeidae	33208	Metazoa	2759	Eukaryota
NPO21451	Thalictrum simplex	Species	495765	n.a.	n.a.	495765	Thalictrum simplex	46968	Thalictrum	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO12486	Aureococcus anophagefferens	Species	44056	n.a.	n.a.	44056	Aureococcus anophagefferens	44055	Aureococcus	n.a.	n.a.	n.a.	n.a.	2759	Eukaryota
NPO41965	A new engineered strain of Rhodopseudomonas palustris TIE-1 [shc]	Strain	n.a.	n.a.	n.a.	n.a.	Rhodopseudomonas palustris	1073	Rhodopseudomonas	41294	Bradyrhizobiaceae	n.a.	n.a.	2	Bacteria
NPO11226	Arenaria venezuelana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	54972	Arenaria	8917	Scolopacidae	33208	Metazoa	2759	Eukaryota
NPO5191	Penicillium cinerascens	Species	70096	n.a.	n.a.	70096	Penicillium cinerascens	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO28993	Streptomyces venezuelae	Species	54571	n.a.	n.a.	54571	Streptomyces venezuelae	1883	Streptomyces	2062	Streptomycetaceae	n.a.		2	Bacteria
NPO14592	Cyclea atjehensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	152372	Cyclea	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO27318	Sideritis lanata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	155231	Sideritis	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO18256	Aconitum excelsum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	49188	Aconitum	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO21718	Ligularia clivorum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4239	Ligularia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO2315	Scutellaria cypria	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4139	Scutellaria	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO6241	Girgensohnia oppositiflora	Species	151224	n.a.	n.a.	151224	Girgensohnia oppositiflora	151223	Girgensohnia	1804623	Chenopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO6641	Prunus africana	Species	379279	n.a.	n.a.	379279	Prunus africana	3754	Prunus	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO12630	Senecio oxyodontus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO3991	Candida apicola	Species	29830	n.a.	n.a.	29830	Candida apicola	75735	Starmerella	n.a.	n.a.	4751	Fungi	2759	Eukaryota
NPO31026	Myrica rubra	Species	n.a.	n.a.	n.a.	n.a.	myrica rubra 	3509	Myrica	26766	Myricaceae	33090	Viridiplantae	2759	Eukaryota
NPO26976	Bupleurum sibiricum	Species	359520	n.a.	n.a.	359520	Bupleurum sibiricum	46366	Bupleurum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO8084	Axinyssa tethyoides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	237149	Axinyssa	6060	Halichondriidae	33208	Metazoa	2759	Eukaryota
NPO12026	Papaver radicatum	Species	357475	n.a.	n.a.	357475	Papaver radicatum	3468	Papaver	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO26082	Flindersia laevicarpa	Species	67931	n.a.	n.a.	67931	Flindersia laevicarpa	43712	Flindersia	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO14521	Oxalis purpurea	Species	245262	n.a.	n.a.	245262	Oxalis purpurea	4034	Oxalis	4033	Oxalidaceae	33090	Viridiplantae	2759	Eukaryota
NPO2401	Anisodus acutangulus	Species	402998	n.a.	n.a.	402998	Anisodus acutangulus	243963	Anisodus	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO33283	zedoariae rhizoma	n.a.	n.a.	n.a.		n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO20602	Trichomanes reniforme	Species	n.a.	n.a.	n.a.	n.a.	n.a.	49542	Trichomanes	29619	Hymenophyllaceae	33090	Viridiplantae	2759	Eukaryota
NPO27594	Viola odorata	Species	97441	n.a.	n.a.	97441	Viola odorata	13757	Viola	24921	Violaceae	33090	Viridiplantae	2759	Eukaryota
NPO24223	Aglaia pirifera	Species	n.a.	n.a.	n.a.	n.a.	n.a.	201006	Aglaia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO3320	Sesbania aegyptiaca	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3894	Sesbania	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO9226	Astragalus pycnanthus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	20400	Astragalus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO16829	Dunaliella acidophila	Species	38272	n.a.	n.a.	38272	Dunaliella acidophila	3044	Dunaliella	3043	Dunaliellaceae	33090	Viridiplantae	2759	Eukaryota
NPO28414	Medicosma fareana	Species	1382172	n.a.	n.a.	1382172	Medicosma fareana	68547	Medicosma	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO12382	Xylaria grammica	Species	363999	n.a.	n.a.	363999	Xylaria grammica	37991	Xylaria	37990	Xylariaceae	4751	Fungi	2759	Eukaryota
NPO33208	aspergillus terreus gwq-48	Species	n.a.	n.a.		n.a.	n.a.	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO26905	Moringa aptera	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3734	Moringa	3733	Moringaceae	33090	Viridiplantae	2759	Eukaryota
NPO23166	Keteleeria evelyniana	Species	123598	n.a.	n.a.	123598	Keteleeria evelyniana	3323	Keteleeria	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO16104	Asteriscus sericeus	Species	41614	n.a.	n.a.	41614	Asteriscus sericeus	56520	Asteriscus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO22260	Conospermum stoechadis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	83709	Conospermum	4328	Proteaceae	33090	Viridiplantae	2759	Eukaryota
NPO40036	Asteriscus graveolens subsp. Stenophyllus	Strain	n.a.	n.a.	n.a.	73976	Asteriscus graveolens	56520	Asteriscus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO13787	Shorea stipularis	Species	365553	n.a.	n.a.	365553	Shorea stipularis	64588	Shorea	40588	Dipterocarpaceae	33090	Viridiplantae	2759	Eukaryota
NPO17959	Berberis repens	Species	559508	n.a.	n.a.	559508	Berberis repens	22774	Berberis	41773	Berberidaceae	33090	Viridiplantae	2759	Eukaryota
NPO12019	Orontium japonicum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	78383	Orontium	4454	Araceae	33090	Viridiplantae	2759	Eukaryota
NPO13973	Centaurea behen	Species	75629	n.a.	n.a.	75629	Centaurea behen	41503	Centaurea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO20432	Pseudocinchona mayumbensis	Species	292267	n.a.	n.a.	292267	Pseudocinchona mayumbensis	292266	Pseudocinchona	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO30734	Belamcanda chinensis	Species	n.a.	n.a.	n.a.	n.a.	belamcanda chinensis 	58943	Belamcanda	26339	Iridaceae	33090	Viridiplantae	2759	Eukaryota
NPO10587	Herba inulae	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO21373	Vitex trifolia	Species	204215	n.a.	n.a.	204215	Vitex trifolia	54476	Vitex	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10897	Baccharis ulicina	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41487	Baccharis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO29531	Lupinus cosentinii	Species	53222	n.a.	n.a.	53222	Lupinus cosentinii	3869	Lupinus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO24188	Piper capense	Species	247681	n.a.	n.a.	247681	Piper capense	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO33125	tricholoma terreum	Species	76328	n.a.		76328	Tricholoma terreum	40144	Tricholoma	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO6230	Viburnum japonicum	Species	237942	n.a.	n.a.	237942	Viburnum japonicum	4204	Viburnum	4206	Adoxaceae	33090	Viridiplantae	2759	Eukaryota
NPO26361	Annona cherimolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	13336	Annona	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO3675	Actinobole uliginosum	Species	125646	n.a.	n.a.	125646	Actinobole uliginosum	125645	Actinobole	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO2067	Acacia victoria	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3808	Acacia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO18895	Eucalyptus exserta	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3932	Eucalyptus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO19860	Jasminum sambac	Species	660624	n.a.	n.a.	660624	Jasminum sambac	4147	Jasminum	4144	Oleaceae	33090	Viridiplantae	2759	Eukaryota
NPO6427	Wardomyces anomalus	Species	186366	n.a.	n.a.	186366	Wardomyces anomalus	186365	Wardomyces	5593	Microascaceae	4751	Fungi	2759	Eukaryota
NPO40751	Marine Bacteria (Unclassified)	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO8618	Hypotrachyna cirrhata	Species	1709389	n.a.	n.a.	1709389	Hypotrachyna cirrhata	172618	Hypotrachyna	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO5119.1	Pseudomonas chlororaphis subsp. aurantiaca	Subspecies	86192	86192	pseudomonas chlororaphis subsp. aurantiaca	587753	Pseudomonas chlororaphis	286	Pseudomonas	135621	Pseudomonadaceae	n.a.	n.a.	2	Bacteria
NPO5975	Aspergillus carneus	Species	41282	n.a.	n.a.	41282	Aspergillus carneus	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO15578	Pleroma menoui	Species	1562505	n.a.	n.a.	1562505	Pleroma menoui	1562504	Pleroma	283969	Pleromidae	33208	Metazoa	2759	Eukaryota
NPO25565	Acrosiphonia coalita	Species	73105	n.a.	n.a.	73105	Acrosiphonia coalita	29214	Acrosiphonia	205394	Ulotrichaceae	33090	Viridiplantae	2759	Eukaryota
NPO23019	Glycyrrhiza kansuensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	46347	Glycyrrhiza	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO41262	Saccharomyces cerevisiae 	Species	n.a.	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO6966	Fascaplysinopsis reticulata	Species	1162749	n.a.	n.a.	1162749	Fascaplysinopsis reticulata	886329	Fascaplysinopsis	121495	Thorectidae	33208	Metazoa	2759	Eukaryota
NPO28316	Scandix pecten-veneris	Species	40909	n.a.	n.a.	40909	Scandix pecten-veneris	40906	Scandix	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO25179	Guilandina bonduc	Species	191881	n.a.	n.a.	191881	Guilandina bonduc	508970	Guilandina	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO7028	Sida veronicaefolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	108335	Sida	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO23180	Senecio spartioides	Species	462563	n.a.	n.a.	462563	Senecio spartioides	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14580	Heliotropium strigosum	Species	248302	n.a.	n.a.	248302	Heliotropium strigosum	21621	Heliotropium	1561072	Heliotropiaceae	33090	Viridiplantae	2759	Eukaryota
NPO273	Phyllobates bicolor	Species	92726	n.a.	n.a.	92726	Phyllobates bicolor	51961	Phyllobates	43469	Dendrobatidae	33208	Metazoa	2759	Eukaryota
NPO11660	Qualea paraensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	27228	Qualea	27223	Vochysiaceae	33090	Viridiplantae	2759	Eukaryota
NPO13989	Uncaria macrophylla	Species	714513	n.a.	n.a.	714513	Uncaria macrophylla	43574	Uncaria	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO40158	Heterospora chenopodii	Species	565428	n.a.	n.a.	565428	Heterospora chenopodii	1234262	Heterospora	34374	Leptosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO20862	Euphorbia erythraeae	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1334272	Euphorbia	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2853	Eschweilera coriacea	Species	372712	n.a.	n.a.	372712	Eschweilera coriacea	42627	Eschweilera	3642	Lecythidaceae	33090	Viridiplantae	2759	Eukaryota
NPO4952	Pertusaria amara	Species	129507	n.a.	n.a.	129507	Lepra amara	n.a.	n.a.	50931	Pertusariaceae	4751	Fungi	2759	Eukaryota
NPO8182	Momordica charantia	Species	3673	n.a.	n.a.	3673	Momordica charantia	3671	Momordica	3650	Cucurbitaceae	33090	Viridiplantae	2759	Eukaryota
NPO25699	Vitex madiensis	Species	1899206	n.a.	n.a.	1899206	Vitex madiensis	54476	Vitex	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO18931	Buellia canescens	Species	n.a.	n.a.	n.a.	n.a.	n.a.	111584	Buellia	39937	Caliciaceae	4751	Fungi	2759	Eukaryota
NPO12246	Moschus chrysogaster	Species	68412	n.a.	n.a.	68412	Moschus chrysogaster	68410	Moschus	30533	Moschidae	33208	Metazoa	2759	Eukaryota
NPO24262	Artemisia canariensis	Species	163095	n.a.	n.a.	163095	Artemisia canariensis	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO7549	Zanthoxylum spp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	67937	Zanthoxylum	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO18428	Mycosphaerella ligulicola	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41254	Mycosphaerella	93133	Mycosphaerellaceae	4751	Fungi	2759	Eukaryota
NPO23600	Bridelia moonii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	283086	Bridelia	233880	Phyllanthaceae	33090	Viridiplantae	2759	Eukaryota
NPO5725	Stephania dinklagei	Species	n.a.	n.a.	n.a.	n.a.	n.a.	147243	Stephania	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO28295	Foeniculum vulgare	Species	48038	n.a.	n.a.	48038	Foeniculum vulgare	48037	Foeniculum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO15672	Clavularia koellikeri	Species	153214	n.a.	n.a.	153214	Clavularia koellikeri	86520	Clavularia	86519	Clavulariidae	33208	Metazoa	2759	Eukaryota
